City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Bayburt,TR,2021-06-07 22:35:19,40.2589,40.2278,279.69,83,20,0.62
296,Tolyatti,RU,2021-06-07 22:35:19,53.5303,49.3461,289.35,85,52,2.31
297,Tuatapere,NZ,2021-06-07 22:35:20,-46.1333,167.6833,283.05,75,4,1.16
298,Huilong,CN,2021-06-07 22:35:20,31.8111,121.655,298.17,92,100,4.72
299,Rocky Mountain House,CA,2021-06-07 22:35:21,52.3668,-114.9188,284.17,93,100,3.09
300,Haradok,BY,2021-06-07 22:35:21,55.4624,29.9816,285.33,95,47,2.46
301,Marrakesh,MA,2021-06-07 22:35:22,31.6315,-8.0083,298.19,57,40,5.14
302,Dobrinka,RU,2021-06-07 22:35:22,52.1653,40.4731,285.37,92,48,2.06
303,Jaciara,BR,2021-06-07 22:35:23,-15.9653,-54.9683,299.81,44,74,1.55
304,Sitka,US,2021-06-07 22:35:23,57.0531,-135.33,285.09,71,75,1.54
305,Aripuana,BR,2021-06-07 22:35:24,-9.1667,-60.6333,300.84,57,91,0.69
306,Olinda,BR,2021-06-07 22:35:24,-8.0089,-34.8553,298.0,73,75,3.74
307,Alice Springs,AU,2021-06-07 22:35:25,-23.7,133.8833,280.9,53,11,3.69
308,Moindou,NC,2021-06-07 22:35:25,-21.6924,165.677,293.12,57,100,4.79
309,Amapa,BR,2021-06-07 22:35:26,1.0,-52.0,295.96,98,100,1.24
310,Poum,NC,2021-06-07 22:35:26,-20.2333,164.0167,295.23,61,100,5.85
311,Hailar,CN,2021-06-07 22:35:27,49.2,119.7,292.45,47,88,7.26
312,Bullhead City,US,2021-06-07 22:35:27,35.1478,-114.5683,311.74,9,75,8.75
313,Forssa,FI,2021-06-07 22:35:28,60.8146,23.6215,289.34,86,64,0.97
314,Te Anau,NZ,2021-06-07 22:35:28,-45.4167,167.7167,281.5,86,20,0.41
315,Arlit,NE,2021-06-07 22:35:28,18.7369,7.3853,307.78,11,82,6.71
316,Kruisfontein,ZA,2021-06-07 22:35:29,-34.0033,24.7314,293.64,39,2,4.89
317,Terra Santa,BR,2021-06-07 22:35:29,-2.1042,-56.4869,300.07,70,75,0.83
318,Przhevalskoye,RU,2021-06-07 22:35:30,55.5093,31.8482,284.42,96,40,1.57
319,Olafsvik,IS,2021-06-07 22:35:30,64.8945,-23.7142,281.25,88,100,3.64
320,Alvaraes,BR,2021-06-07 22:35:31,-3.2208,-64.8042,300.08,75,86,1.07
321,Ulladulla,AU,2021-06-07 22:35:31,-35.35,150.4667,287.09,50,100,4.32
322,Griffith,US,2021-06-07 22:35:32,41.5284,-87.4237,297.81,86,90,2.06
323,Phalaborwa,ZA,2021-06-07 22:35:32,-23.943,31.1411,286.98,78,43,1.91
324,Aktash,RU,2021-06-07 22:35:32,50.3,87.7333,278.58,50,58,1.76
325,Mitsamiouli,KM,2021-06-07 22:35:33,-11.3847,43.2844,299.02,74,13,3.63
326,Quatre Cocos,MU,2021-06-07 22:35:33,-20.2078,57.7625,295.21,76,54,8.71
327,Amuntai,ID,2021-06-07 22:35:34,-2.4177,115.2494,296.4,95,63,0.25
328,Hamilton,US,2021-06-07 22:35:34,39.1834,-84.5333,300.31,77,40,0.89
329,Cabedelo,BR,2021-06-07 22:35:35,-6.9811,-34.8339,298.52,85,89,4.38
330,Vernon,CA,2021-06-07 22:35:35,50.2581,-119.2691,292.2,42,99,3.6
331,Bell Ville,AR,2021-06-07 22:35:36,-32.6259,-62.6887,287.48,75,100,2.26
332,Touros,BR,2021-06-07 22:35:36,-5.1989,-35.4608,297.65,85,29,4.65
333,Kamenka,RU,2021-06-07 22:35:36,51.3223,42.7678,286.14,90,100,1.51
334,Coahuayana,MX,2021-06-07 22:35:37,18.7333,-103.6833,307.86,47,93,3.4
335,Esperanza,DO,2021-06-07 22:35:38,19.5847,-70.9849,301.09,72,32,3.58
336,Dargaville,NZ,2021-06-07 22:35:38,-35.9333,173.8833,288.49,82,100,7.43
337,Provideniya,RU,2021-06-07 22:35:39,64.3833,-173.3,274.21,86,90,7.0
338,Tibati,CM,2021-06-07 22:35:39,6.4667,12.6333,292.17,96,100,0.69
339,Dieppe,FR,2021-06-07 22:35:41,49.75,1.1667,287.16,92,51,1.54
340,Cervo,ES,2021-06-07 22:35:41,43.6702,-7.4101,289.8,92,56,2.36
341,Lorengau,PG,2021-06-07 22:35:41,-2.0226,147.2712,301.64,73,100,2.79
342,Hofn,IS,2021-06-07 22:35:42,64.2539,-15.2082,281.69,98,100,1.18
343,Tabanan,ID,2021-06-07 22:35:42,-8.5413,115.1252,298.37,86,54,0.93
344,San Quintin,MX,2021-06-07 22:35:43,30.4833,-115.95,292.23,62,50,5.78
345,Waitati,NZ,2021-06-07 22:35:43,-45.75,170.5667,285.26,65,0,1.0
346,Victoria,HK,2021-06-07 22:34:16,22.2855,114.1577,300.55,91,87,0.89
347,Zemio,CF,2021-06-07 22:35:44,5.0314,25.1361,294.04,89,85,0.99
348,Bulgan,MN,2021-06-07 22:35:44,48.8125,103.5347,279.34,82,98,2.34
349,Cabo San Lucas,MX,2021-06-07 22:32:43,22.8909,-109.9124,312.88,24,1,3.6
350,Stokmarknes,NO,2021-06-07 22:31:07,68.5646,14.9108,285.65,81,94,1.26
351,Anadyr,RU,2021-06-07 22:35:45,64.75,177.4833,279.43,60,0,5.81
352,Feijo,BR,2021-06-07 22:35:46,-8.1642,-70.3536,296.11,97,97,1.21
353,Champerico,GT,2021-06-07 22:35:46,14.3,-91.9167,302.23,72,98,3.8
354,Cabatuan,PH,2021-06-07 22:35:47,10.8794,122.486,299.1,80,100,0.97
355,Ushumun,RU,2021-06-07 22:35:47,52.7833,126.5333,294.56,46,7,3.42
356,Shambu,ET,2021-06-07 22:35:48,9.5667,37.1,284.69,78,59,0.38
357,Santiago,CL,2021-06-07 22:32:10,-33.4569,-70.6483,292.69,42,0,1.03
358,Kudat,MY,2021-06-07 22:35:48,6.8837,116.8477,297.2,100,20,0.0
359,Cuamba,MZ,2021-06-07 22:35:49,-14.8031,36.5372,287.53,94,39,2.35
360,Araouane,ML,2021-06-07 22:35:49,18.9048,-3.5265,307.49,12,1,2.37
361,Plouzane,FR,2021-06-07 22:35:49,48.3833,-4.6167,287.18,91,90,2.41
362,Gamba,GA,2021-06-07 22:35:50,-2.65,10.0,297.33,94,55,2.29
363,Maceio,BR,2021-06-07 22:33:14,-9.6658,-35.7353,298.84,78,40,1.99
364,Mahebourg,MU,2021-06-07 22:35:51,-20.4081,57.7,295.31,78,75,6.17
365,Severo-Kurilsk,RU,2021-06-07 22:35:51,50.6789,156.125,278.56,96,100,4.19
366,Qui Nhon,VN,2021-06-07 22:35:51,13.7667,109.2333,299.42,80,100,1.48
367,Ahuimanu,US,2021-06-07 22:35:52,21.4447,-157.8378,303.99,61,40,7.2
368,Porto Real Do Colegio,BR,2021-06-07 22:35:52,-10.1858,-36.84,295.12,94,94,2.04
369,Dickinson,US,2021-06-07 22:33:43,29.4608,-95.0513,305.27,75,75,0.45
370,Srandakan,ID,2021-06-07 22:35:53,-7.9386,110.2506,285.22,88,34,1.37
371,Conceicao Do Araguaia,BR,2021-06-07 22:35:53,-8.2578,-49.2647,301.22,57,0,0.16
372,Mujiayingzi,CN,2021-06-07 22:35:54,42.1167,118.7833,291.57,70,99,2.96
373,Tiksi,RU,2021-06-07 22:35:54,71.6872,128.8694,276.5,86,98,1.59
374,Kotka,FI,2021-06-07 22:35:55,60.4664,26.9458,289.74,86,88,3.2
375,Nogliki,RU,2021-06-07 22:35:55,51.8333,143.1667,280.37,81,96,1.8
376,Shellbrook,CA,2021-06-07 22:35:55,53.2168,-106.4011,288.72,45,63,5.1
377,Launceston,AU,2021-06-07 22:24:21,-41.45,147.1667,284.05,90,75,1.79
378,Wanaka,NZ,2021-06-07 22:35:56,-44.7,169.15,282.83,84,17,0.3
379,Yanam,IN,2021-06-07 22:35:56,16.7333,82.2167,301.59,79,80,1.36
380,Chupa,RU,2021-06-07 22:35:57,66.27,33.0549,281.23,72,10,2.6
381,Atar,MR,2021-06-07 22:35:57,20.5169,-13.0499,310.81,12,58,1.06
382,Linqiong,CN,2021-06-07 22:35:58,30.4159,103.4609,295.05,61,100,1.89
383,Dunhua,CN,2021-06-07 22:35:58,43.3725,128.2425,289.45,73,0,1.27
384,Alta Floresta,BR,2021-06-07 22:35:58,-9.8756,-56.0861,297.72,65,83,1.85
385,Haines Junction,CA,2021-06-07 22:35:59,60.7522,-137.5108,290.12,36,100,2.06
386,Oranjemund,NA,2021-06-07 22:35:59,-28.55,16.4333,290.55,59,60,4.02
387,Tyrma,RU,2021-06-07 22:35:59,50.0833,132.1667,293.21,55,91,1.76
388,Ostrovskoye,RU,2021-06-07 22:36:00,57.8057,42.2433,285.36,96,37,3.01
389,Vaitape,PF,2021-06-07 22:36:00,-16.5167,-151.75,300.04,76,58,5.68
390,Gat,IL,2021-06-07 22:36:01,31.61,34.7642,294.71,69,0,0.65
391,Cloquet,US,2021-06-07 22:36:01,46.7216,-92.4594,304.14,40,1,2.57
392,Port Hardy,CA,2021-06-07 22:36:01,50.6996,-127.4199,287.25,67,75,5.66
393,Salalah,OM,2021-06-07 22:36:02,17.0151,54.0924,302.2,89,75,2.57
394,Belyy Yar,RU,2021-06-07 22:36:02,53.6039,91.3903,282.09,93,4,1.6
395,Lasa,IT,2021-06-07 22:36:03,46.6166,10.7002,287.38,94,99,0.62
396,Hambantota,LK,2021-06-07 22:36:03,6.1241,81.1185,299.48,83,87,6.95
397,Leningradskiy,RU,2021-06-07 22:36:03,69.3833,178.4167,279.86,66,8,4.39
398,Beringovskiy,RU,2021-06-07 22:36:04,63.05,179.3167,274.79,97,100,2.24
399,Podosinovets,RU,2021-06-07 22:36:04,60.2776,47.0659,278.95,59,2,2.54
400,Margate,GB,2021-06-07 22:36:05,51.3813,1.3862,289.12,73,47,0.45
401,Dustlik,UZ,2021-06-07 22:36:05,40.5247,68.0358,297.19,32,16,2.64
402,Ilulissat,GL,2021-06-07 22:36:06,69.2167,-51.1,284.16,37,0,1.54
403,Rexburg,US,2021-06-07 22:32:10,43.826,-111.7897,299.74,22,1,6.17
404,Huesca,ES,2021-06-07 22:36:06,42.1362,-0.4087,293.68,47,0,0.45
405,Dongsheng,CN,2021-06-07 22:36:07,39.8161,109.9776,292.49,15,100,2.48
406,Petropavlovka,RU,2021-06-07 22:36:07,50.6114,105.3196,283.72,71,100,3.72
407,Erzin,TR,2021-06-07 22:36:08,36.9559,36.2,294.55,69,0,0.95
408,Sinnar,SD,2021-06-07 22:36:08,13.5691,33.5672,298.82,60,100,8.4
409,Iracoubo,GF,2021-06-07 22:36:08,5.4802,-53.2011,298.44,90,97,4.7
410,Tocopilla,CL,2021-06-07 22:36:09,-22.092,-70.1979,291.02,74,97,3.8
411,Dingle,PH,2021-06-07 22:36:09,10.9995,122.6711,299.3,83,100,0.8
412,Mana,GF,2021-06-07 22:36:10,5.6592,-53.7767,298.18,91,99,4.47
413,Loralai,PK,2021-06-07 22:32:09,30.3705,68.598,299.95,37,0,3.6
414,Barras,BR,2021-06-07 22:36:10,-4.2444,-42.2944,300.15,66,87,2.31
415,Imeni Poliny Osipenko,RU,2021-06-07 22:36:11,52.4201,136.4853,288.04,64,74,0.27
416,Faya,SA,2021-06-07 22:36:11,18.3851,42.4509,296.21,26,75,1.01
417,Tecoanapa,MX,2021-06-07 22:36:11,16.5167,-98.75,303.09,69,92,3.59
418,Grootfontein,NA,2021-06-07 22:36:12,-19.5667,18.1167,285.91,54,2,2.57
419,Bubaque,GW,2021-06-07 22:36:12,11.2833,-15.8333,299.55,83,100,3.76
420,Leirvik,NO,2021-06-07 22:36:13,59.7798,5.5005,286.28,83,100,1.54
421,Vestmannaeyjar,IS,2021-06-07 22:36:13,63.4427,-20.2734,281.51,88,8,4.66
422,Grand-Lahou,CI,2021-06-07 22:36:13,5.1367,-5.0242,299.21,84,40,2.33
423,Walvis Bay,NA,2021-06-07 22:36:14,-22.9575,14.5053,288.76,82,0,2.24
424,Bra,IT,2021-06-07 22:36:14,44.703,7.8556,291.44,95,100,1.05
425,Tautira,PF,2021-06-07 22:36:14,-17.7333,-149.15,301.16,79,33,4.48
426,Bethel,US,2021-06-07 22:35:28,41.3712,-73.414,302.63,83,90,2.06
427,Dole,FR,2021-06-07 22:36:15,47.0833,5.5,289.1,88,75,2.06
428,Kitimat,CA,2021-06-07 22:36:15,54.0524,-128.6534,292.36,52,42,0.45
429,Oulainen,FI,2021-06-07 22:36:16,64.2667,24.8,287.18,62,100,3.47
430,Cine,TR,2021-06-07 22:36:16,37.6117,28.0614,290.65,57,3,0.67
431,Umm Kaddadah,SD,2021-06-07 22:36:17,13.6017,26.6876,302.6,45,63,4.61
432,Sol-Iletsk,RU,2021-06-07 22:36:17,51.1631,54.9918,289.88,63,24,2.23
433,Makakilo City,US,2021-06-07 22:36:17,21.3469,-158.0858,303.33,49,75,5.14
434,Florianopolis,BR,2021-06-07 22:36:08,-27.6146,-48.5012,291.79,92,75,3.09
435,Kosa,RU,2021-06-07 22:36:18,59.9445,54.9977,276.29,63,5,2.42
436,Tual,ID,2021-06-07 22:36:18,-5.6667,132.75,300.38,80,85,6.45
437,Namatanai,PG,2021-06-07 22:36:19,-3.6667,152.4333,301.01,75,99,2.19
438,Kungurtug,RU,2021-06-07 22:36:19,50.5994,97.5228,278.97,77,11,0.52
439,Hami,CN,2021-06-07 22:36:20,42.8,93.45,294.5,14,61,2.82
440,Shiyan,CN,2021-06-07 22:36:20,32.6475,110.7781,297.64,64,100,0.25
441,Netanya,IL,2021-06-07 22:36:20,32.3329,34.8599,295.34,63,0,0.64
442,Sosnovo-Ozerskoye,RU,2021-06-07 22:36:21,52.5249,111.5418,283.81,91,100,1.81
443,Srednekolymsk,RU,2021-06-07 22:36:21,67.45,153.6833,287.15,62,100,8.13
444,Tungor,RU,2021-06-07 22:36:22,53.3808,142.9564,281.46,76,92,2.36
445,Salcioara,RO,2021-06-07 22:36:22,44.7167,25.5833,291.42,88,88,2.18
446,Moose Factory,CA,2021-06-07 22:36:23,51.2585,-80.6094,301.15,36,40,8.23
447,Kahului,US,2021-06-07 22:36:23,20.8947,-156.47,304.16,66,1,10.29
448,Shingu,JP,2021-06-07 22:36:23,33.7333,135.9833,298.53,57,48,0.31
449,Robertsport,LR,2021-06-07 22:36:24,6.7533,-11.3686,299.99,81,100,4.8
450,Half Moon Bay,US,2021-06-07 22:36:24,37.4636,-122.4286,297.05,59,1,5.14
451,Pindiga,NG,2021-06-07 22:36:25,9.9833,10.9333,298.94,62,100,2.45
452,Sterling,US,2021-06-07 22:36:25,39.0062,-77.4286,305.59,62,75,3.58
453,Rabat,MA,2021-06-07 22:36:25,33.9911,-6.8401,297.62,90,40,2.68
454,Rincon,US,2021-06-07 22:36:26,32.296,-81.2354,301.1,94,90,3.83
455,Whitianga,NZ,2021-06-07 22:35:02,-36.8333,175.7,287.6,82,99,10.54
456,Meulaboh,ID,2021-06-07 22:36:26,4.1363,96.1285,297.26,88,92,2.17
457,Diamantino,BR,2021-06-07 22:35:37,-14.4086,-56.4461,300.05,48,81,1.51
458,Newport,GB,2021-06-07 22:36:27,51.5877,-2.9984,286.4,82,27,2.15
459,Chunoyar,RU,2021-06-07 22:36:27,57.4467,97.3217,280.77,84,40,1.67
460,Sao Joao,BR,2021-06-07 22:36:28,-8.8756,-36.3667,291.46,97,82,2.28
461,La Palma,US,2021-06-07 22:36:28,33.8464,-118.0467,298.77,66,75,3.58
462,Necochea,AR,2021-06-07 22:34:38,-38.5473,-58.7368,281.5,77,97,4.69
463,Codrington,AU,2021-06-07 22:36:29,-38.2667,141.9667,283.29,79,98,5.53
464,Vila Franca Do Campo,PT,2021-06-07 22:36:29,37.7167,-25.4333,292.38,89,59,2.51
465,Carupano,VE,2021-06-07 22:36:30,10.6678,-63.2585,298.51,90,96,5.06
466,Dawei,MM,2021-06-07 22:36:30,14.0833,98.2,297.44,92,100,0.53
467,Ryde,GB,2021-06-07 22:36:30,50.73,-1.1621,287.71,93,94,1.34
468,Khammam,IN,2021-06-07 22:36:31,17.25,80.15,304.03,54,100,1.53
469,Sahbuz,AZ,2021-06-07 22:36:31,39.4072,45.5739,290.93,64,5,2.99
470,Shirakawa,JP,2021-06-07 22:36:32,37.1223,140.2376,295.47,54,31,0.32
471,Jacksonville,US,2021-06-07 22:35:02,30.3322,-81.6556,301.47,83,90,0.45
472,Gombong,ID,2021-06-07 22:36:32,-7.6072,109.5142,293.76,92,21,1.53
473,Jiaonan,CN,2021-06-07 22:32:48,35.8786,119.9753,296.16,63,100,2.77
474,Dong Hoi,VN,2021-06-07 22:36:33,17.4833,106.6,299.1,87,100,3.53
475,Sijunjung,ID,2021-06-07 22:36:33,-0.6876,100.9537,293.18,94,100,1.01
476,Keroka,KE,2021-06-07 22:36:34,-0.7758,34.9453,284.62,92,27,2.93
477,Klaksvik,FO,2021-06-07 22:36:34,62.2266,-6.589,284.66,87,99,10.36
478,Rorvik,NO,2021-06-07 22:36:34,64.8621,11.2373,284.27,86,49,3.3
479,Cap Malheureux,MU,2021-06-07 22:36:35,-19.9842,57.6142,295.42,87,42,4.02
480,Wanning,CN,2021-06-07 22:36:35,18.8003,110.3967,300.19,87,100,1.83
481,Xiaoweizhai,CN,2021-06-07 22:36:36,26.1903,107.5125,294.02,86,25,0.66
482,Severodvinsk,RU,2021-06-07 22:36:36,64.5635,39.8302,276.21,74,1,1.55
483,Nuevitas,CU,2021-06-07 22:36:37,21.5453,-77.2644,302.84,77,99,6.05
484,La Ligua,CL,2021-06-07 22:36:37,-32.4524,-71.2311,286.03,61,53,0.7
485,San Policarpo,PH,2021-06-07 22:36:38,12.1791,125.5072,299.26,85,100,1.83
486,Xacmaz,AZ,2021-06-07 22:36:38,41.4635,48.806,288.83,79,14,2.13
487,Indian Head,US,2021-06-07 22:36:38,38.6001,-77.1622,306.1,66,1,2.67
488,Yarmouth,US,2021-06-07 22:34:21,41.7057,-70.2286,302.02,91,90,4.02
489,Foam Lake,CA,2021-06-07 22:36:39,51.65,-103.5343,295.16,43,68,5.43
490,Kiruna,SE,2021-06-07 22:36:39,67.8557,20.2251,283.66,82,90,3.09
491,Preston,GB,2021-06-07 22:36:40,53.7667,-2.7167,288.47,83,48,0.68
492,Marsh Harbour,BS,2021-06-07 22:36:40,26.5412,-77.0636,299.4,77,100,6.99
493,Cabra,ES,2021-06-07 22:36:41,37.4725,-4.4421,300.04,44,0,2.52
494,Kiknur,RU,2021-06-07 22:33:07,57.3034,47.2011,286.22,95,55,2.8
495,Klyuchi,RU,2021-06-07 22:36:42,52.2667,79.1667,288.98,71,1,2.25
496,Flinders,AU,2021-06-07 22:36:42,-34.5833,150.8552,287.18,65,100,1.34
497,Asmar,AF,2021-06-07 22:36:42,35.0333,71.3581,299.57,35,0,4.14
498,Pokhara,NP,2021-06-07 22:36:43,28.2333,83.9833,295.19,77,89,2.78
499,Galesong,ID,2021-06-07 22:36:43,-5.3166,119.3661,295.16,76,25,1.59
500,Grants,US,2021-06-07 22:36:43,35.1473,-107.8514,304.28,6,1,1.54
501,Tessalit,ML,2021-06-07 22:36:44,20.1986,1.0114,307.52,9,0,4.19
502,Chegdomyn,RU,2021-06-07 22:36:44,51.1167,133.0167,293.19,56,100,0.79
503,Suoyarvi,RU,2021-06-07 22:36:45,62.0833,32.35,283.49,50,99,3.23
504,Datong,CN,2021-06-07 22:36:45,40.0936,113.2914,291.34,54,99,2.13
505,Shubarshi,KZ,2021-06-07 22:36:46,48.5872,57.1869,291.91,48,85,2.09
506,Port Hedland,AU,2021-06-07 22:36:46,-20.3167,118.5667,296.18,23,99,5.66
507,Puro,PH,2021-06-07 22:36:46,12.4841,123.3827,301.15,75,100,3.73
508,Aleysk,RU,2021-06-07 22:36:47,52.4926,82.7822,286.07,82,0,2.9
509,Caucaia,BR,2021-06-07 22:36:47,-3.7361,-38.6531,301.12,77,20,2.87
510,Henties Bay,NA,2021-06-07 22:36:47,-22.116,14.2845,288.63,79,0,2.7
511,Saint-Augustin,CA,2021-06-07 22:36:48,51.226,-58.6502,285.07,89,99,5.94
512,La Asuncion,VE,2021-06-07 22:36:48,11.0333,-63.8628,307.0,52,98,7.39
513,Aswan,EG,2021-06-07 22:36:49,24.0934,32.907,302.68,14,0,6.28
514,Port Alberni,CA,2021-06-07 22:36:49,49.2413,-124.8028,289.98,75,96,0.89
515,Vysokogornyy,RU,2021-06-07 22:36:50,50.1167,139.15,288.01,59,78,1.12
516,Serenje,ZM,2021-06-07 22:36:50,-13.2325,30.2352,283.17,80,9,3.67
517,Inta,RU,2021-06-07 22:36:50,66.0317,60.1659,274.57,63,16,2.73
518,Longido,TZ,2021-06-07 22:36:51,-2.7333,36.6833,290.43,70,98,4.94
519,Kargil,IN,2021-06-07 22:36:51,34.5667,76.1,282.43,35,0,0.94
520,Jiaohe,CN,2021-06-07 22:36:51,43.7286,127.3447,290.17,76,1,0.78
521,Ulaanbaatar,MN,2021-06-07 22:36:52,47.9077,106.8832,276.22,87,75,3.64
522,Burnie,AU,2021-06-07 22:36:52,-41.0667,145.9167,284.49,87,100,5.29
523,Conceicao Do Mato Dentro,BR,2021-06-07 22:36:53,-19.0372,-43.425,293.41,65,59,1.0
524,Licata,IT,2021-06-07 22:36:53,37.1071,13.9461,295.96,78,0,3.6
525,Zharkent,KZ,2021-06-07 22:36:53,44.1628,80.0,293.41,58,100,0.8
526,Djambala,CG,2021-06-07 22:36:54,-2.5447,14.7533,295.71,73,70,0.37
527,Rawson,AR,2021-06-07 22:36:54,-43.3002,-65.1023,285.56,54,37,5.82
528,Gwadar,PK,2021-06-07 22:36:55,25.1216,62.3254,301.87,75,39,4.28
529,Mgachi,RU,2021-06-07 22:36:55,51.05,142.2667,284.47,64,83,1.27
530,Mohanur,IN,2021-06-07 22:36:55,11.0833,78.1667,300.11,72,92,3.56
531,Palmer,US,2021-06-07 22:33:29,42.1584,-72.3287,305.02,61,53,3.39
532,Polunochnoye,RU,2021-06-07 22:36:56,60.8697,60.4153,275.29,93,3,1.15
533,Sao Filipe,CV,2021-06-07 22:36:56,14.8961,-24.4956,299.54,51,1,6.82
534,Fergus Falls,US,2021-06-07 22:36:57,46.283,-96.0776,306.74,35,1,3.13
535,Yulara,AU,2021-06-07 22:36:57,-25.2406,130.9889,280.06,65,5,2.57
536,Lac Du Bonnet,CA,2021-06-07 22:36:57,50.2536,-96.0612,294.45,47,99,2.01
537,Kushiro,JP,2021-06-07 22:36:58,42.975,144.3747,292.68,59,75,4.25
538,Kaeo,NZ,2021-06-07 22:36:58,-35.1,173.7833,288.89,97,100,8.98
539,Maarianhamina,AX,2021-06-07 22:36:59,60.0973,19.9348,288.07,77,74,2.06
540,Evans,US,2021-06-07 22:36:59,33.5337,-82.1307,297.36,79,90,0.45
541,Geraldton,AU,2021-06-07 22:36:59,-28.7667,114.6,286.38,58,93,10.95
542,Veinticinco De Mayo,AR,2021-06-07 22:37:00,-35.4323,-60.1727,285.4,62,99,0.89
543,Jesus Carranza,MX,2021-06-07 22:37:00,17.4333,-95.0333,307.84,48,64,2.91
544,Nynashamn,SE,2021-06-07 22:37:01,58.9034,17.9479,290.04,95,100,1.64
545,Dinghai,CN,2021-06-07 22:37:01,26.2847,119.7936,295.66,79,100,0.75
546,Malanje,AO,2021-06-07 22:37:01,-9.5402,16.341,290.42,57,9,0.85
547,Belen,TR,2021-06-07 22:37:02,36.4891,36.2233,291.23,68,0,2.93
548,Iquique,CL,2021-06-07 22:33:58,-20.2208,-70.1431,289.17,79,98,1.69
549,Phan Thiet,VN,2021-06-07 22:34:54,10.9333,108.1,298.78,83,100,3.75
550,Kokopo,PG,2021-06-07 22:37:03,-4.352,152.2633,299.7,80,93,2.89
551,Aden,YE,2021-06-07 22:37:03,12.7794,45.0367,303.62,76,67,2.64
552,Turinskaya Sloboda,RU,2021-06-07 22:37:04,57.6232,64.3858,280.91,82,80,4.62
553,Najran,SA,2021-06-07 22:37:04,17.4924,44.1277,304.51,12,78,1.98
554,Iskateley,RU,2021-06-07 22:37:05,67.6803,53.1512,274.42,76,23,3.55
555,Watsa,CD,2021-06-07 22:37:05,3.0372,29.5355,292.35,77,25,1.0
